0.250000 -0.048832 0.000000 0.005662 0.000000 0.005662 0.000000 0.055745 0.000000 0.005076 0.001295 -0.053465 0.013116 0.052288 0.013116 -0.005794 -0.001431 0.005076 -0.001295 0.052288 -0.013116 -0.053465 -0.013116 -0.005794 0.001431 0.048832 0.000000 -0.005662 0.000000 -0.005662 0.000000 -0.055745 0.000000 
0.260000 -0.050152 0.000000 0.005868 0.000000 0.005868 0.000000 0.057877 0.000000 0.005213 0.001385 -0.055234 0.014088 0.054015 0.014088 -0.006016 -0.001543 0.005213 -0.001385 0.054015 -0.014088 -0.055234 -0.014088 -0.006016 0.001543 0.050152 0.000000 -0.005868 0.000000 -0.005868 0.000000 -0.057877 0.000000 
0.270000 -0.051407 0.000000 0.006072 0.000000 0.006072 0.000000 0.059998 0.000000 0.005343 0.001476 -0.056965 0.015083 0.055702 0.015083 -0.006236 -0.001659 0.005343 -0.001476 0.055702 -0.015083 -0.056965 -0.015083 -0.006236 0.001659 0.051407 0.000000 -0.006072 0.000000 -0.006072 0.000000 -0.059998 0.000000 
0.280000 -0.052594 0.000000 0.006273 0.000000 0.006273 0.000000 0.062107 0.000000 0.005467 0.001568 -0.058655 0.016100 0.057351 0.016100 -0.006455 -0.001779 0.005467 -0.001568 0.057351 -0.016100 -0.058655 -0.016100 -0.006455 0.001779 0.052594 0.000000 -0.006273 0.000000 -0.006273 0.000000 -0.062107 0.000000 
0.290000 -0.053714 0.000000 0.006472 0.000000 0.006472 0.000000 0.064204 0.000000 0.005583 0.001661 -0.060304 0.017138 0.058959 0.017138 -0.006673 -0.001901 0.005583 -0.001661 0.058959 -0.017138 -0.060304 -0.017138 -0.006673 0.001901 0.053714 0.000000 -0.006472 0.000000 -0.006472 0.000000 -0.064204 0.000000 
0.300000 -0.054764 0.000000 0.006669 0.000000 0.006669 0.000000 0.066289 0.000000 0.005692 0.001755 -0.061913 0.018195 0.060527 0.018195 -0.006890 -0.002028 0.005692 -0.001755 0.060527 -0.018195 -0.061913 -0.018195 -0.006890 0.002028 0.054764 0.000000 -0.006669 0.000000 -0.006669 0.000000 -0.066289 0.000000 
0.310000 -0.055745 0.000000 0.006863 0.000000 0.006863 0.000000 0.068361 0.000000 0.005794 0.001848 -0.063480 0.019269 0.062053 0.019269 -0.007105 -0.002157 0.005794 -0.001848 0.062053 -0.019269 -0.063480 -0.019269 -0.007105 0.002157 0.055745 0.000000 -0.006863 0.000000 -0.006863 0.000000 -0.068361 0.000000 
0.320000 -0.056656 0.000000 0.007054 0.000000 0.007054 0.000000 0.070420 0.000000 0.005889 0.001942 -0.065004 0.020359 0.063538 0.020359 -0.007319 -0.002290 0.005889 -0.001942 0.063538 -0.020359 -0.065004 -0.020359 -0.007319 0.002290 0.056656 0.000000 -0.007054 0.000000 -0.007054 0.000000 -0.070420 0.000000 
0.330000 -0.057496 0.000000 0.007243 0.000000 0.007243 0.000000 0.072465 0.000000 0.005976 0.002036 -0.066486 0.021463 0.064980 0.021463 -0.007532 -0.002426 0.005976 -0.002036 0.064980 -0.021463 -0.066486 -0.021463 -0.007532 0.002426 0.057496 0.000000 -0.007243 0.000000 -0.007243 0.000000 -0.072465 0.000000 
0.340000 -0.058265 0.000000 0.007429 0.000000 0.007429 0.000000 0.074496 0.000000 0.006056 0.002129 -0.067925 0.022581 0.066381 0.022581 -0.007743 -0.002565 0.006056 -0.002129 0.066381 -0.022581 -0.067925 -0.022581 -0.007743 0.002565 0.058265 0.000000 -0.007429 0.000000 -0.007429 0.000000 -0.074496 0.000000 
0.350000 -0.058964 0.000000 0.007613 0.000000 0.007613 0.000000 0.076513 0.000000 0.006129 0.002221 -0.069321 0.023710 0.067739 0.023710 -0.007953 -0.002707 0.006129 -0.002221 0.067739 -0.023710 -0.069321 -0.023710 -0.007953 0.002707 0.058964 0.000000 -0.007613 0.000000 -0.007613 0.000000 -0.076513 0.000000 
0.360000 -0.059592 0.000000 0.007794 0.000000 0.007794 0.000000 0.078515 0.000000 0.006194 0.002313 -0.070674 0.024849 0.069054 0.024849 -0.008161 -0.002852 0.006194 -0.002313 0.069054 -0.024849 -0.070674 -0.024849 -0.008161 0.002852 0.059592 0.000000 -0.007794 0.000000 -0.007794 0.000000 -0.078515 0.000000 
0.370000 -0.060150 0.000000 0.007972 0.000000 0.007972 0.000000 0.080502 0.000000 0.006252 0.002404 -0.071983 0.025997 0.070326 0.025997 -0.008368 -0.003000 0.006252 -0.002404 0.070326 -0.025997 -0.071983 -0.025997 -0.008368 0.003000 0.060150 0.000000 -0.007972 0.000000 -0.007972 0.000000 -0.080502 0.000000 
0.380000 -0.060637 0.000000 0.008147 0.000000 0.008147 0.000000 0.082474 0.000000 0.006303 0.002493 -0.073249 0.027151 0.071556 0.027151 -0.008572 -0.003151 0.006303 -0.002493 0.071556 -0.027151 -0.073249 -0.027151 -0.008572 0.003151 0.060637 0.000000 -0.008147 0.000000 -0.008147 0.000000 -0.082474 0.000000 
0.390000 -0.061055 0.000000 0.008320 0.000000 0.008320 0.000000 0.084431 0.000000 0.006346 0.002581 -0.074472 0.028312 0.072743 0.028312 -0.008776 -0.003304 0.006346 -0.002581 0.072743 -0.028312 -0.074472 -0.028312 -0.008776 0.003304 0.061055 0.000000 -0.008320 0.000000 -0.008320 0.000000 -0.084431 0.000000 
0.400000 -0.061403 0.000000 0.008489 0.000000 0.008489 0.000000 0.086371 0.000000 0.006382 0.002668 -0.075652 0.029476 0.073887 0.029476 -0.008977 -0.003460 0.006382 -0.002668 0.073887 -0.029476 -0.075652 -0.029476 -0.008977 0.003460 0.061403 0.000000 -0.008489 0.000000 -0.008489 0.000000 -0.086371 0.000000 
0.410000 -0.061683 0.000000 0.008656 0.000000 0.008656 0.000000 0.088295 0.000000 0.006411 0.002752 -0.076788 0.030643 0.074989 0.030643 -0.009177 -0.003618 0.006411 -0.002752 0.074989 -0.030643 -0.076788 -0.030643 -0.009177 0.003618 0.061683 0.000000 -0.008656 0.000000 -0.008656 0.000000 -0.088295 0.000000 
